"STATION","DATE","DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","DLY-SNOW-25PCTL","DLY-SNOW-50PCTL","DLY-SNOW-75PCTL","DLY-SNOW-PCTALL-GE001TI","DLY-SNOW-PCTALL-GE010TI","DLY-SNOW-PCTALL-GE030TI","DLY-SNOW-PCTALL-GE050TI","DLY-SNOW-PCTALL-GE100TI","DLY-SNWD-25PCTL","DLY-SNWD-50PCTL","DLY-SNWD-75PCTL","DLY-SNWD-PCTALL-GE001WI","DLY-SNWD-PCTALL-GE003WI","DLY-SNWD-PCTALL-GE005WI","DLY-SNWD-PCTALL-GE010WI","MTD-PRCP-NORMAL","MTD-SNOW-NORMAL","YTD-PRCP-NORMAL","YTD-SNOW-NORMAL"
"USC00417074","01-26","-6666","-6666","-6666","5.8","48","17","3","-6666","-6666","-6666","10","9","3","3","1","-6666","-6666","-6666","4","0","0","0","0.37","0.8","0.37","0.8"
"USC00417074","01-27","-6666","-6666","-6666","5.9","49","17","3","-6666","-6666","-6666","10","9","3","3","1","-6666","-6666","-6666","4","0","0","0","0.39","0.8","0.39","0.8"
"USC00417074","01-28","-6666","-6666","-6666","6.0","50","17","3","-6666","-6666","-6666","10","9","3","3","1","-6666","-6666","-6666","4","0","0","0","0.41","0.8","0.41","0.8"
"USC00417074","01-29","-6666","-6666","-6666","6.1","50","17","3","-6666","-6666","-6666","11","9","3","3","1","-6666","-6666","-6666","4","0","0","0","0.43","0.9","0.43","0.9"
"USC00417074","01-30","-6666","-6666","-6666","6.2","51","17","3","-6666","-6666","-6666","11","9","3","3","1","-6666","-6666","-6666","4","0","0","0","0.44","0.9","0.44","0.9"
"USC00417074","01-31","-6666","-6666","-6666","6.3","52","17","3","-6666","-6666","-6666","11","10","3","3","1","-6666","-6666","-6666","4","0","0","0","0.46","0.9","0.46","0.9"
"USC00419491","01-01","0.05","0.18","0.53","25.3","166","67","36",,,,"0","0","0","0","0",,,,"0","0","0","0","0.10","0.0","0.10","0.0"
"USC00419491","01-02","0.05","0.18","0.54","25.3","166","67","36",,,,"0","0","0","0","0",,,,"0","0","0","0","0.19","0.0","0.19","0.0"
"USC00419491","01-03","0.05","0.18","0.54","25.2","166","67","36",,,,"0","0","0","0","0",,,,"0","0","0","0","0.29","0.0","0.29","0.0"
"USC00419491","01-04","0.05","0.18","0.54","25.2","165","67","36",,,,"0","0","0","0","0",,,,"0","0","0","0","0.40","0.0","0.40","0.0"
"USC00419491","01-05","0.05","0.18","0.54","25.2","165","67","36",,,,"0","0","0","0","0",,,,"0","0","0","0","0.52","0.0","0.52","0.0"
"USC00419491","01-06","0.05","0.18","0.54","25.1","165","67","35",,,,"0","0","0","0","0",,,,"0","0","0","0","0.64","0.0","0.64","0.0"
"USC00419491","01-07","0.05","0.18","0.55","25.1","165","67","35",,,,"0","0","0","0","0",,,,"0","0","0","0","0.76","0.0","0.76","0.0"
"USC00419491","01-08","0.05","0.18","0.55","25.0","164","68","35",,,,"0","0","0","0","0",,,,"0","0","0","0","0.87","0.0","0.87","0.0"
"USC00419491","01-09","0.06","0.18","0.55","25.0","164","68","35",,,,"0","0","0","0","0",,,,"0","0","0","0","0.99","0.0","0.99","0.0"
"USC00419491","01-10","0.06","0.19","0.56","25.0","164","68","35",,,,"0","0","0","0","0",,,,"0","0","0","0","1.10","0.0","1.10","0.0"
"USC00419491","01-11","0.06","0.19","0.56","25.0","164","69","35",,,,"0","0","0","0","0",,,,"0","0","0","0","1.21","0.0","1.21","0.0"
"USC00419491","01-12","0.06","0.19","0.56","25.0","165","69","35",,,,"0","0","0","0","0",,,,"0","0","0","0","1.32","0.0","1.32","0.0"
"USC00419491","01-13","0.06","0.19","0.56","25.1","165","69","34",,,,"0","0","0","0","0",,,,"0","0","0","0","1.43","0.0","1.43","0.0"
"USC00419491","01-14","0.06","0.19","0.56","25.2","166","70","34",,,,"0","0","0","0","0",,,,"0","0","0","0","1.55","0.0","1.55","0.0"
"USC00419491","01-15","0.06","0.19","0.57","25.3","167","70","34",,,,"0","0","0","0","0",,,,"0","0","0","0","1.67","0.0","1.67","0.0"
"USC00419491","01-16","0.06","0.19","0.57","25.4","168","71","34",,,,"0","0","0","0","0",,,,"0","0","0","0","1.78","0.0","1.78","0.0"
"USC00419491","01-17","0.06","0.19","0.57","25.6","168","72","34",,,,"0","0","0","0","0",,,,"0","0","0","0","1.90","0.0","1.90","0.0"
"USC00419491","01-18","0.06","0.19","0.57","25.7","169","72","34",,,,"0","0","0","0","0",,,,"0","0","0","0","2.01","0.0","2.01","0.0"
"USC00419491","01-19","0.06","0.19","0.57","25.8","169","72","34",,,,"0","0","0","0","0",,,,"0","0","0","0","2.13","0.0","2.13","0.0"
"USC00419491","01-20","0.06","0.19","0.56","25.9","169","72","34",,,,"0","0","0","0","0",,,,"0","0","0","0","2.24","0.0","2.24","0.0"
"USC00419491","01-21","0.06","0.18","0.56","26.0","169","72","33",,,,"0","0","0","0","0",,,,"0","0","0","0","2.36","0.0","2.36","0.0"
"USC00419491","01-22","0.05","0.18","0.55","26.1","169","72","32",,,,"0","0","0","0","0",,,,"0","0","0","0","2.48","0.0","2.48","0.0"
"USC00419491","01-23","0.05","0.18","0.55","26.1","169","71","32",,,,"0","0","0","0","0",,,,"0","0","0","0","2.60","0.0","2.60","0.0"
"USC00419491","01-24","0.05","0.18","0.54","26.2","169","71","31",,,,"0","0","0","0","0",,,,"0","0","0","0","2.72","0.0","2.72","0.0"
"USC00419491","01-25","0.05","0.18","0.54","26.3","169","71","31",,,,"0","0","0","0","0",,,,"0","0","0","0","2.84","0.0","2.84","0.0"
"USC00419491","01-26","0.05","0.18","0.54","26.3","169","71","31",,,,"0","0","0","0","0",,,,"0","0","0","0","2.95","0.0","2.95","0.0"
"USC00419491","01-27","0.05","0.18","0.54","26.4","170","71","31",,,,"0","0","0","0","0",,,,"0","0","0","0","3.07","0.0","3.07","0.0"
"USC00419491","01-28","0.05","0.18","0.54","26.5","170","71","30",,,,"0","0","0","0","0",,,,"0","0","0","0","3.19","0.0","3.19","0.0"
"USC00419491","01-29","0.05","0.18","0.54","26.5","171","71","30",,,,"0","0","0","0","0",,,,"0","0","0","0","3.31","0.0","3.31","0.0"
"USC00419491","01-30","0.05","0.18","0.53","26.6","171","71","30",,,,"0","0","0","0","0",,,,"0","0","0","0","3.43","0.0","3.43","0.0"
"USC00419491","01-31","0.05","0.18","0.53","26.6","171","71","29",,,,"0","0","0","0","0",,,,"0","0","0","0","3.54","0.0","3.54","0.0"
"USC00418169","01-01","0.02","0.06","0.22","26.5","102","31","15",,,,"0","0","0","0","0",,,,"0","0","0","0","0.06","0.0","0.06","0.0"
"USC00418169","01-02","0.02","0.06","0.22","26.7","104","31","15",,,,"0","0","0","0","0",,,,"0","0","0","0","0.11","0.0","0.11","0.0"
"USC00418169","01-03","0.02","0.06","0.22","26.8","105","31","16",,,,"0","0","0","0","0",,,,"0","0","0","0","0.17","0.0","0.17","0.0"
"USC00418169","01-04","0.02","0.06","0.22","27.0","107","31","16",,,,"0","0","0","0","0",,,,"0","0","0","0","0.22","0.0","0.22","0.0"
"USC00418169","01-05","0.02","0.06","0.22","27.1","108","32","16",,,,"0","0","0","0","0",,,,"0","0","0","0","0.27","0.0","0.27","0.0"
"USC00418169","01-06","0.02","0.06","0.22","27.2","110","32","16",,,,"0","0","0","0","0",,,,"0","0","0","0","0.32","0.0","0.32","0.0"
"USC00418169","01-07","0.02","0.06","0.23","27.3","111","33","17",,,,"0","0","0","0","0",,,,"0","0","0","0","0.37","0.0","0.37","0.0"
"USC00418169","01-08","0.02","0.07","0.23","27.3","113","34","17",,,,"0","0","0","0","0",,,,"0","0","0","0","0.42","0.0","0.42","0.0"
"USC00418169","01-09","0.02","0.07","0.24","27.3","114","34","18",,,,"0","0","0","0","0",,,,"0","0","0","0","0.46","0.0","0.46","0.0"
"USC00418169","01-10","0.02","0.07","0.25","27.4","116","35","18",,,,"0","0","0","0","0",,,,"0","0","0","0","0.51","0.0","0.51","0.0"
"USC00418169","01-11","0.02","0.07","0.25","27.4","118","36","18",,,,"0","0","0","0","0",,,,"0","0","0","0","0.56","0.0","0.56","0.0"
"USC00418169","01-12","0.02","0.08","0.26","27.4","120","37","19",,,,"0","0","0","0","0",,,,"0","0","0","0","0.61","0.0","0.61","0.0"
"USC00418169","01-13","0.02","0.08","0.26","27.5","122","37","19",,,,"0","0","0","0","0",,,,"0","0","0","0","0.66","0.0","0.66","0.0"
"USC00418169","01-14","0.02","0.08","0.27","27.5","124","38","19",,,,"0","0","0","0","0",,,,"0","0","0","0","0.72","0.0","0.72","0.0"
"USC00418169","01-15","0.02","0.08","0.27","27.5","126","39","19",,,,"0","0","0","0","0",,,,"0","0","0","0","0.78","0.0","0.78","0.0"
"USC00418169","01-16","0.02","0.09","0.28","27.6","127","39","19",,,,"0","0","0","0","0",,,,"0","0","0","0","0.84","0.0","0.84","0.0"
"USC00418169","01-17","0.02","0.09","0.28","27.6","129","40","20",,,,"0","0","0","0","0",,,,"0","0","0","0","0.90","0.0","0.90","0.0"
"USC00418169","01-18","0.02","0.09","0.28","27.6","131","40","20",,,,"0","0","0","0","0",,,,"0","0","0","0","0.96","0.0","0.96","0.0"
"USC00418169","01-19","0.02","0.09","0.29","27.7","132","41","20",,,,"0","0","0","0","0",,,,"0","0","0","0","1.03","0.0","1.03","0.0"
"USC00418169","01-20","0.02","0.09","0.29","27.7","134","41","20",,,,"0","0","0","0","0",,,,"0","0","0","0","1.10","0.0","1.10","0.0"
"USC00418169","01-21","0.02","0.09","0.30","27.6","135","42","20",,,,"0","0","0","0","0",,,,"0","0","0","0","1.18","0.0","1.18","0.0"
"USC00418169","01-22","0.02","0.10","0.30","27.6","136","42","20",,,,"0","0","0","0","0",,,,"0","0","0","0","1.26","0.0","1.26","0.0"
"USC00418169","01-23","0.02","0.10","0.30","27.7","137","43","20",,,,"0","0","0","0","0",,,,"0","0","0","0","1.34","0.0","1.34","0.0"
"USC00418169","01-24","0.02","0.10","0.31","27.7","138","43","21",,,,"0","0","0","0","0",,,,"0","0","0","0","1.42","0.0","1.42","0.0"
"USC00418169","01-25","0.03","0.10","0.31","27.7","140","44","21",,,,"0","0","0","0","0",,,,"0","0","0","0","1.50","0.0","1.50","0.0"
"USC00418169","01-26","0.03","0.10","0.31","27.7","140","45","21",,,,"0","0","0","0","0",,,,"0","0","0","0","1.58","0.0","1.58","0.0"
"USC00418169","01-27","0.03","0.10","0.31","27.8","141","46","21",,,,"0","0","0","0","0",,,,"0","0","0","0","1.66","0.0","1.66","0.0"
"USC00418169","01-28","0.03","0.10","0.32","27.8","142","46","21",,,,"0","0","0","0","0",,,,"0","0","0","0","1.74","0.0","1.74","0.0"
"USC00418169","01-29","0.03","0.10","0.32","27.7","142","47","21",,,,"0","0","0","0","0",,,,"0","0","0","0","1.81","0.0","1.81","0.0"
"USC00418169","01-30","0.03","0.10","0.32","27.6","142","47","21",,,,"0","0","0","0","0",,,,"0","0","0","0","1.89","0.0","1.89","0.0"
"USC00418169","01-31","0.03","0.10","0.32","27.5","142","48","21",,,,"0","0","0","0","0",,,,"0","0","0","0","1.96","0.0","1.96","0.0"
"USW00012977","01-01",,,,,,,,,,,,,,,,,,,,,,,"0.07",,"0.07",
"USW00012977","01-02",,,,,,,,,,,,,,,,,,,,,,,"0.17",,"0.17",
"USW00012977","01-03",,,,,,,,,,,,,,,,,,,,,,,"0.27",,"0.27",
"USW00012977","01-04",,,,,,,,,,,,,,,,,,,,,,,"0.37",,"0.37",
"USW00012977","01-05",,,,,,,,,,,,,,,,,,,,,,,"0.47",,"0.47",
"USW00012977","01-06",,,,,,,,,,,,,,,,,,,,,,,"0.57",,"0.57",
"USW00012977","01-07",,,,,,,,,,,,,,,,,,,,,,,"0.67",,"0.67",
"USW00012977","01-08",,,,,,,,,,,,,,,,,,,,,,,"0.76",,"0.76",
"USW00012977","01-09",,,,,,,,,,,,,,,,,,,,,,,"0.85",,"0.85",
"USW00012977","01-10",,,,,,,,,,,,,,,,,,,,,,,"0.95",,"0.95",
"USW00012977","01-11",,,,,,,,,,,,,,,,,,,,,,,"1.06",,"1.06",
"USW00012977","01-12",,,,,,,,,,,,,,,,,,,,,,,"1.16",,"1.16",
"USW00012977","01-13",,,,,,,,,,,,,,,,,,,,,,,"1.27",,"1.27",
"USW00012977","01-14",,,,,,,,,,,,,,,,,,,,,,,"1.38",,"1.38",
"USW00012977","01-15",,,,,,,,,,,,,,,,,,,,,,,"1.50",,"1.50",
"USW00012977","01-16",,,,,,,,,,,,,,,,,,,,,,,"1.63",,"1.63",
"USW00012977","01-17",,,,,,,,,,,,,,,,,,,,,,,"1.75",,"1.75",
"USW00012977","01-18",,,,,,,,,,,,,,,,,,,,,,,"1.89",,"1.89",
"USW00012977","01-19",,,,,,,,,,,,,,,,,,,,,,,"2.02",,"2.02",
"USW00012977","01-20",,,,,,,,,,,,,,,,,,,,,,,"2.15",,"2.15",
"USW00012977","01-21",,,,,,,,,,,,,,,,,,,,,,,"2.27",,"2.27",
"USW00012977","01-22",,,,,,,,,,,,,,,,,,,,,,,"2.40",,"2.40",
"USW00012977","01-23",,,,,,,,,,,,,,,,,,,,,,,"2.53",,"2.53",
"USW00012977","01-24",,,,,,,,,,,,,,,,,,,,,,,"2.66",,"2.66",
"USW00012977","01-25",,,,,,,,,,,,,,,,,,,,,,,"2.79",,"2.79",
"USW00012977","01-26",,,,,,,,,,,,,,,,,,,,,,,"2.92",,"2.92",
"USW00012977","01-27",,,,,,,,,,,,,,,,,,,,,,,"3.06",,"3.06",
"USW00012977","01-28",,,,,,,,,,,,,,,,,,,,,,,"3.20",,"3.20",
"USW00012977","01-29",,,,,,,,,,,,,,,,,,,,,,,"3.33",,"3.33",
"USW00012977","01-30",,,,,,,,,,,,,,,,,,,,,,,"3.48",,"3.48",
"USW00012977","01-31",,,,,,,,,,,,,,,,,,,,,,,"3.60",,"3.60",
"USC00419016","01-01",,,,,,,,,,,,,,,,,,,,,,,"0.04",,"0.04",
"USC00419016","01-02",,,,,,,,,,,,,,,,,,,,,,,"0.08",,"0.08",
"USC00419016","01-03",,,,,,,,,,,,,,,,,,,,,,,"0.12",,"0.12",
"USC00419016","01-04",,,,,,,,,,,,,,,,,,,,,,,"0.16",,"0.16",
"USC00419016","01-05",,,,,,,,,,,,,,,,,,,,,,,"0.20",,"0.20",
"USC00419016","01-06",,,,,,,,,,,,,,,,,,,,,,,"0.24",,"0.24",
"USC00419016","01-07",,,,,,,,,,,,,,,,,,,,,,,"0.28",,"0.28",
"USC00419016","01-08",,,,,,,,,,,,,,,,,,,,,,,"0.31",,"0.31",
"USC00419016","01-09",,,,,,,,,,,,,,,,,,,,,,,"0.34",,"0.34",
"USC00419016","01-10",,,,,,,,,,,,,,,,,,,,,,,"0.36",,"0.36",
"USC00419016","01-11",,,,,,,,,,,,,,,,,,,,,,,"0.39",,"0.39",
"USC00419016","01-12",,,,,,,,,,,,,,,,,,,,,,,"0.41",,"0.41",
"USC00419016","01-13",,,,,,,,,,,,,,,,,,,,,,,"0.44",,"0.44",
"USC00419016","01-14",,,,,,,,,,,,,,,,,,,,,,,"0.47",,"0.47",
"USC00419016","01-15",,,,,,,,,,,,,,,,,,,,,,,"0.50",,"0.50",
"USC00419016","01-16",,,,,,,,,,,,,,,,,,,,,,,"0.54",,"0.54",
"USC00419016","01-17",,,,,,,,,,,,,,,,,,,,,,,"0.58",,"0.58",
"USC00419016","01-18",,,,,,,,,,,,,,,,,,,,,,,"0.61",,"0.61",
"USC00419016","01-19",,,,,,,,,,,,,,,,,,,,,,,"0.65",,"0.65",
"USC00419016","01-20",,,,,,,,,,,,,,,,,,,,,,,"0.69",,"0.69",
"USC00419016","01-21",,,,,,,,,,,,,,,,,,,,,,,"0.73",,"0.73",
"USC00419016","01-22",,,,,,,,,,,,,,,,,,,,,,,"0.77",,"0.77",
"USC00419016","01-23",,,,,,,,,,,,,,,,,,,,,,,"0.82",,"0.82",
"USC00419016","01-24",,,,,,,,,,,,,,,,,,,,,,,"0.86",,"0.86",
"USC00419016","01-25",,,,,,,,,,,,,,,,,,,,,,,"0.91",,"0.91",
"USC00419016","01-26",,,,,,,,,,,,,,,,,,,,,,,"0.96",,"0.96",
"USC00419016","01-27",,,,,,,,,,,,,,,,,,,,,,,"1.00",,"1.00",
"USC00419016","01-28",,,,,,,,,,,,,,,,,,,,,,,"1.05",,"1.05",
"USC00419016","01-29",,,,,,,,,,,,,,,,,,,,,,,"1.10",,"1.10",
"USC00419016","01-30",,,,,,,,,,,,,,,,,,,,,,,"1.15",,"1.15",
"USC00419016","01-31",,,,,,,,,,,,,,,,,,,,,,,"1.20",,"1.20",
"USW00012976","01-01",,,,,,,,,,,,,,,,,,,,,,,"0.12",,"0.12",
"USW00012976","01-02",,,,,,,,,,,,,,,,,,,,,,,"0.27",,"0.27",
"USW00012976","01-03",,,,,,,,,,,,,,,,,,,,,,,"0.42",,"0.42",
"USW00012976","01-04",,,,,,,,,,,,,,,,,,,,,,,"0.58",,"0.58",
"USW00012976","01-05",,,,,,,,,,,,,,,,,,,,,,,"0.73",,"0.73",
"USW00012976","01-06",,,,,,,,,,,,,,,,,,,,,,,"0.88",,"0.88",
"USW00012976","01-07",,,,,,,,,,,,,,,,,,,,,,,"1.03",,"1.03",
"USW00012976","01-08",,,,,,,,,,,,,,,,,,,,,,,"1.18",,"1.18",
"USW00012976","01-09",,,,,,,,,,,,,,,,,,,,,,,"1.33",,"1.33",
"USW00012976","01-10",,,,,,,,,,,,,,,,,,,,,,,"1.47",,"1.47",
"USW00012976","01-11",,,,,,,,,,,,,,,,,,,,,,,"1.62",,"1.62",
"USW00012976","01-12",,,,,,,,,,,,,,,,,,,,,,,"1.77",,"1.77",
"USW00012976","01-13",,,,,,,,,,,,,,,,,,,,,,,"1.92",,"1.92",
"USW00012976","01-14",,,,,,,,,,,,,,,,,,,,,,,"2.06",,"2.06",
"USW00012976","01-15",,,,,,,,,,,,,,,,,,,,,,,"2.22",,"2.22",
"USW00012976","01-16",,,,,,,,,,,,,,,,,,,,,,,"2.37",,"2.37",
"USW00012976","01-17",,,,,,,,,,,,,,,,,,,,,,,"2.53",,"2.53",
"USW00012976","01-18",,,,,,,,,,,,,,,,,,,,,,,"2.70",,"2.70",
"USW00012976","01-19",,,,,,,,,,,,,,,,,,,,,,,"2.86",,"2.86",
"USW00012976","01-20",,,,,,,,,,,,,,,,,,,,,,,"3.01",,"3.01",
"USW00012976","01-21",,,,,,,,,,,,,,,,,,,,,,,"3.16",,"3.16",
"USW00012976","01-22",,,,,,,,,,,,,,,,,,,,,,,"3.31",,"3.31",
"USW00012976","01-23",,,,,,,,,,,,,,,,,,,,,,,"3.46",,"3.46",
"USW00012976","01-24",,,,,,,,,,,,,,,,,,,,,,,"3.60",,"3.60",
"USW00012976","01-25",,,,,,,,,,,,,,,,,,,,,,,"3.73",,"3.73",
"USW00012976","01-26",,,,,,,,,,,,,,,,,,,,,,,"3.86",,"3.86",
"USW00012976","01-27",,,,,,,,,,,,,,,,,,,,,,,"3.99",,"3.99",
"USW00012976","01-28",,,,,,,,,,,,,,,,,,,,,,,"4.11",,"4.11",
"USW00012976","01-29",,,,,,,,,,,,,,,,,,,,,,,"4.23",,"4.23",
"USW00012976","01-30",,,,,,,,,,,,,,,,,,,,,,,"4.35",,"4.35",
"USW00012976","01-31",,,,,,,,,,,,,,,,,,,,,,,"4.45",,"4.45",
"USW00012975","01-01",,,,,,,,,,,,,,,,,,,,,,,"0.10",,"0.10",
"USW00012975","01-02",,,,,,,,,,,,,,,,,,,,,,,"0.21",,"0.21",
"USW00012975","01-03",,,,,,,,,,,,,,,,,,,,,,,"0.33",,"0.33",
"USW00012975","01-04",,,,,,,,,,,,,,,,,,,,,,,"0.45",,"0.45",
"USW00012975","01-05",,,,,,,,,,,,,,,,,,,,,,,"0.57",,"0.57",
"USW00012975","01-06",,,,,,,,,,,,,,,,,,,,,,,"0.69",,"0.69",
"USW00012975","01-07",,,,,,,,,,,,,,,,,,,,,,,"0.81",,"0.81",
"USW00012975","01-08",,,,,,,,,,,,,,,,,,,,,,,"0.92",,"0.92",
"USW00012975","01-09",,,,,,,,,,,,,,,,,,,,,,,"1.04",,"1.04",
"USW00012975","01-10",,,,,,,,,,,,,,,,,,,,,,,"1.15",,"1.15",
"USW00012975","01-11",,,,,,,,,,,,,,,,,,,,,,,"1.27",,"1.27",
"USW00012975","01-12",,,,,,,,,,,,,,,,,,,,,,,"1.40",,"1.40",
"USW00012975","01-13",,,,,,,,,,,,,,,,,,,,,,,"1.52",,"1.52",
"USW00012975","01-14",,,,,,,,,,,,,,,,,,,,,,,"1.63",,"1.63",
"USW00012975","01-15",,,,,,,,,,,,,,,,,,,,,,,"1.76",,"1.76",
"USW00012975","01-16",,,,,,,,,,,,,,,,,,,,,,,"1.89",,"1.89",
"USW00012975","01-17",,,,,,,,,,,,,,,,,,,,,,,"2.03",,"2.03",
"USW00012975","01-18",,,,,,,,,,,,,,,,,,,,,,,"2.17",,"2.17",
"USW00012975","01-19",,,,,,,,,,,,,,,,,,,,,,,"2.32",,"2.32",
"USW00012975","01-20",,,,,,,,,,,,,,,,,,,,,,,"2.46",,"2.46",
"USW00012975","01-21",,,,,,,,,,,,,,,,,,,,,,,"2.61",,"2.61",
"USW00012975","01-22",,,,,,,,,,,,,,,,,,,,,,,"2.78",,"2.78",
"USW00012975","01-23",,,,,,,,,,,,,,,,,,,,,,,"2.93",,"2.93",
"USW00012975","01-24",,,,,,,,,,,,,,,,,,,,,,,"3.10",,"3.10",
"USW00012975","01-25",,,,,,,,,,,,,,,,,,,,,,,"3.26",,"3.26",
"USW00012975","01-26",,,,,,,,,,,,,,,,,,,,,,,"3.43",,"3.43",
"USW00012975","01-27",,,,,,,,,,,,,,,,,,,,,,,"3.59",,"3.59",
"USW00012975","01-28",,,,,,,,,,,,,,,,,,,,,,,"3.75",,"3.75",
"USW00012975","01-29",,,,,,,,,,,,,,,,,,,,,,,"3.91",,"3.91",
"USW00012975","01-30",,,,,,,,,,,,,,,,,,,,,,,"4.07",,"4.07",
"USW00012975","01-31",,,,,,,,,,,,,,,,,,,,,,,"4.22",,"4.22",
"USW00003927","01-01","0.03","0.14","0.39","21.4","125","43","16","-6666","-6666","-6666","13","5","-5555","0","0","-6666","-6666","-6666","8","0","0","0","0.07","0.0","0.07","0.0"
"USW00003927","01-02","0.03","0.14","0.39","21.3","124","43","16","-6666","-6666","-6666","13","5","-5555","0","0","-6666","-6666","-6666","8","0","0","0","0.13","0.0","0.13","0.0"
"USW00003927","01-03","0.03","0.13","0.39","21.3","123","42","15","-6666","-6666","-6666","12","4","-5555","0","0","-6666","-6666","-6666","8","0","0","0","0.20","0.0","0.20","0.0"
"USW00003927","01-04","0.03","0.13","0.39","21.3","123","42","15","-6666","-6666","-6666","12","4","-5555","0","0","-6666","-6666","-6666","8","0","0","0","0.26","0.0","0.26","0.0"
"USW00003927","01-05","0.03","0.13","0.39","21.2","122","42","15","-6666","-6666","-6666","12","4","-5555","0","0","-6666","-6666","-6666","8","0","0","0","0.33","0.0","0.33","0.0"
"USW00003927","01-06","0.03","0.13","0.39","21.1","122","41","15","-6666","-6666","-6666","12","4","-5555","0","0","-6666","-6666","-6666","8","0","0","0","0.39","0.0","0.39","0.0"
"USW00003927","01-07","0.03","0.13","0.39","21.0","121","41","15","-6666","-6666","-6666","12","4","-5555","0","0","-6666","-6666","-6666","8","0","0","0","0.45","0.0","0.45","0.0"
"USW00003927","01-08","0.03","0.13","0.39","21.0","121","41","14","-6666","-6666","-6666","12","4","-5555","0","0","-6666","-6666","-6666","8","0","0","0","0.52","0.0","0.52","0.0"
"USW00003927","01-09","0.03","0.13","0.39","21.0","121","41","14","-6666","-6666","-6666","12","4","-5555","0","0","-6666","-6666","-6666","8","0","0","0","0.58","0.0","0.58","0.0"
"USW00003927","01-10","0.04","0.13","0.39","20.9","121","41","14","-6666","-6666","-6666","12","4","-5555","0","0","-6666","-6666","-6666","8","0","0","0","0.64","0.0","0.64","0.0"
"USW00003927","01-11","0.04","0.13","0.40","20.9","121","41","14","-6666","-6666","-6666","12","5","-5555","0","0","-6666","-6666","-6666","8","0","0","0","0.69","0.0","0.69","0.0"
"USW00003927","01-12","0.04","0.13","0.40","20.9","122","41","14","-6666","-6666","-6666","12","5","-5555","0","0","-6666","-6666","-6666","8","0","0","0","0.75","0.1","0.75","0.1"
"USW00003927","01-13","0.04","0.14","0.40","20.9","123","41","14","-6666","-6666","-6666","13","5","-5555","0","0","-6666","-6666","-6666","8","-5555","0","0","0.81","0.1","0.81","0.1"
"USW00003927","01-14","0.04","0.14","0.40","20.9","123","41","14","-6666","-6666","-6666","13","5","-5555","0","0","-6666","-6666","-6666","9","-5555","0","0","0.88","0.1","0.88","0.1"
"USW00003927","01-15","0.04","0.14","0.41","21.0","124","41","14","-6666","-6666","-6666","13","5","-5555","0","0","-6666","-6666","-6666","9","-5555","0","0","0.94","0.1","0.94","0.1"
"USW00003927","01-16","0.04","0.14","0.41","21.0","126","42","14","-6666","-6666","-6666","13","5","-5555","0","0","-6666","-6666","-6666","9","-5555","0","0","1.00","0.1","1.00","0.1"
"USW00003927","01-17","0.04","0.15","0.41","21.1","127","42","14","-6666","-6666","-6666","14","5","-5555","0","0","-6666","-6666","-6666","10","-5555","0","0","1.07","0.1","1.07","0.1"
"USW00003927","01-18","0.04","0.15","0.42","21.2","127","43","15","-6666","-6666","-6666","14","5","-5555","0","0","-6666","-6666","-6666","10","-5555","0","0","1.15","0.1","1.15","0.1"
"USW00003927","01-19","0.04","0.15","0.42","21.1","127","43","15","-6666","-6666","-6666","14","6","-5555","0","0","-6666","-6666","-6666","10","-5555","-5555","0","1.22","0.1","1.22","0.1"
"USW00003927","01-20","0.04","0.15","0.43","21.1","128","44","15","-6666","-6666","-6666","14","6","-5555","0","0","-6666","-6666","-6666","11","-5555","-5555","0","1.29","0.1","1.29","0.1"
"USW00003927","01-21","0.04","0.15","0.43","21.1","128","44","15","-6666","-6666","-6666","15","6","-5555","0","0","-6666","-6666","-6666","11","-5555","-5555","0","1.36","0.1","1.36","0.1"
"USW00003927","01-22","0.04","0.15","0.44","21.1","128","45","16","-6666","-6666","-6666","15","6","-5555","0","0","-6666","-6666","-6666","11","-5555","-5555","0","1.44","0.1","1.44","0.1"
"USW00003927","01-23","0.05","0.15","0.44","21.1","128","45","16","-6666","-6666","-6666","15","6","-5555","0","0","-6666","-6666","-6666","12","-5555","-5555","-5555","1.51","0.1","1.51","0.1"
"USW00003927","01-24","0.05","0.16","0.45","21.1","129","46","16","-6666","-6666","-6666","16","7","-5555","0","0","-6666","-6666","-6666","12","-5555","-5555","-5555","1.59","0.1","1.59","0.1"
"USW00003927","01-25","0.05","0.16","0.45","21.1","130","47","17","-6666","-6666","-6666","16","7","-5555","0","0","-6666","-6666","-6666","13","-5555","-5555","-5555","1.66","0.1","1.66","0.1"
